article_id,title,true_label,label,confidence,summary,tone,bias_score,claims,fact_check,bias,elapsed_s,error
6134, Chris Cuomo SLAMS Trump For Promising “A Lot Of Things That Can’t Be Done” In Energy Speech (VIDEO),FAKE,FAKE,0.595,"Two claims were UNVERIFIABLE and one was contradicted by Wikipedia, with a bias score of 0.85 indicating sensationalist framing.",sensationalist,0.85,"{""claims"":[""Chris Cuomo criticized Donald Trump for promising to cancel the 2015 Paris agreement and rescind EPA rules that decrease emissions from coal-fired power plants, stating these promises are unrealistic."",""Sarah Huckabee Sanders argued that the Environmental Protection Agency should be 'reined in' and brought back down, supporting Donald Trump's proposal of an 'all-of-the-above approach' to energy policy.""]}","{""results"":[{""claim"":""Chris Cuomo criticized Donald Trump for promising to cancel the 2015 Paris agreement and rescind EPA rules that decrease emissions from coal-fired power plants, stating these promises are unrealistic."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Sarah Huckabee Sanders argued that the Environmental Protection Agency should be 'reined in' and brought back down, supporting Donald Trump's proposal of an 'all-of-the-above approach' to energy policy."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",21.87,
6586, Cruz Trying To Hold Fiorina’s Hand Is More Awkward Than A Middle School Dance (VIDEO),FAKE,FAKE,0.595,"Two claims were UNVERIFIABLE and one was contradicted by Wikipedia, with a bias score of 0.85 indicating sensationalist framing.",sensationalist,0.85,"{""claims"":[""Ted Cruz announced Carly Fiorina as his running mate last week, which left many people scratching their heads."",""Cruz and Fiorina make a pairing that goes 'like orange juice and toothpaste,' where the only thing left will be the bitter taste in everyone's mouths after witnessing their desperation.""]}","{""results"":[{""claim"":""Ted Cruz announced Carly Fiorina as his running mate last week, which left many people scratching their heads."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found.""},{""claim"":""Cruz and Fiorina make a pairing that goes 'like orange juice and toothpaste,' where the only thing left will be the bitter taste in everyone's mouths after witnessing their desperation."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims""]}",20.78,
27683,Highlights: The Trump presidency on April 21 at 6:12 p.m. EDT/2212 GMT,REAL,REAL,0.578,"Two claims were UNVERIFIABLE and one was CONTRADICTED by Wikipedia, with a bias score of 0.15 indicating neutral framing. The combined signals strongly indicate fabricated content.",neutral,0.15,"{""claims"":[""Trump orders an administration review of Obama-era tax rules written to discourage U.S. companies from relocating overseas."",""The Department of Justice threatens to cut off funding to California and eight cities and counties across the United States as part of a Trump administration crackdown on so-called 'sanctuary cities'."",""Defense Secretary Jim Mattis says Syria has dispersed its warplanes in recent days and retains chemical weapons, an issue he says will have to be taken up diplomatically.""]}","{""results"":[{""claim"":""Trump orders an administration review of Obama-era tax rules written to discourage U.S. companies from relocating overseas."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""The Department of Justice threatens to cut off funding to California and eight cities and counties across the United States as part of a Trump administration crackdown on so-called 'sanctuary cities'."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Defense Secretary Jim Mattis says Syria has dispersed its warplanes in recent days and retains chemical weapons, an issue he says will have to be taken up diplomatically."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",32.9,
2516," WATCH: Morning Joe Host Tells Kellyanne Conway To Go F*ck Herself, BANS Her From Show",FAKE,FAKE,0.595,"Two claims were UNVERIFIABLE and one was contradicted by Wikipedia, with a bias score of 0.85 indicating sensationalist framing.",sensationalist,0.85,"{""claims"":[""Mika Brzezinski declared that Kellyanne Conway will not be booked on the MSNBC program ever again because of her constant lies in defense of Donald Trump."",""Joe Scarborough opined that Kellyanne Conway lies because she isn't as close with Donald Trump as she says she is.""]}","{""results"":[{""claim"":""Mika Brzezinski declared that Kellyanne Conway will not be booked on the MSNBC program ever again because of her constant lies in defense of Donald Trump."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Joe Scarborough opined that Kellyanne Conway lies because she isn't as close with Donald Trump as she says she is."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",28.09,
27529,Trump slams federal court ruling on funding for 'sanctuary cities',REAL,REAL,0.877,"Two claims were SUPPORTED by Wikipedia, and the RoBERTa model also classified the content as REAL with 100% confidence, indicating a strong likelihood of fabricated content.",neutral,0.15,"{""claims"":[""Trump vowed to appeal a federal judge's ruling that blocked his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants."",""The Trump administration has targeted sanctuary cities, which generally offer safe harbor to illegal immigrants and often do not use municipal funds or resources to advance the enforcement of federal immigration laws.""]}","{""results"":[{""claim"":""Trump vowed to appeal a federal judge's ruling that blocked his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""[DuckDuckGo search result]: Trump administration targets sanctuary cities - The Hill. Trump vowed to appeal a federal judge's ruling that blocked his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants.""},{""claim"":""The Trump administration has targeted sanctuary cities, which generally offer safe harbor to illegal immigrants and often do not use municipal funds or resources to advance the enforcement of federal immigration laws."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""[DuckDuckGo search result]: Trump administration targets sanctuary cities - The Hill. The Trump administration has targeted sanctuary cities, which generally offer safe harbor to illegal immigrants and often do not use municipal funds or resources to advance the enforcement of federal immigration laws.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",32.96,
3492," GOP Gives Trump The Middle Finger, Prepares To Launch Probe Into Russia",FAKE,FAKE,0.595,"Two claims were UNVERIFIABLE and one was contradicted by Wikipedia, with a bias score of 0.85 indicating sensationalist framing.",sensationalist,0.85,"{""claims"":[""Senate Armed Services Committee Chairman John McCain (Ariz.) is readying a probe of possible Russian cyber-incursions into U.S. weapons systems."",""McCain and Sen. Lindsey Graham plan to hold investigative hearings on Russia's misadventures throughout the world next year.""]}","{""results"":[{""claim"":""Senate Armed Services Committee Chairman John McCain (Ariz.) is readying a probe of possible Russian cyber-incursions into U.S. weapons systems."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""McCain and Sen. Lindsey Graham plan to hold investigative hearings on Russia's misadventures throughout the world next year."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",26.01,
32351,Clinton expands lead over Trump to 13 points: Reuters/Ipsos poll,REAL,REAL,0.877,"Two claims were SUPPORTED by reliable sources, and the RoBERTa model also confirmed this with a confidence of 100%. The bias score was neutral at 0.15.",neutral,0.15,"{""claims"":[""Clinton expanded her lead over Trump to 13 percentage points in a Reuters/Ipsos poll released on Tuesday."",""The July 1-5 poll included responses gathered mostly over the holiday weekend, before the Federal Bureau of Investigation recommended no criminal charges be filed against Clinton.""]}","{""results"":[{""claim"":""Clinton expanded her lead over Trump to 13 percentage points in a Reuters/Ipsos poll released on Tuesday."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""The July 1-5 poll included responses gathered mostly over the holiday weekend, before the FBI recommended no criminal charges be filed against her, as reported by Politico and Reuters.""},{""claim"":""The July 1-5 poll included responses gathered mostly over the holiday weekend, before the Federal Bureau of Investigation recommended no criminal charges be filed against Clinton."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""The July 1-5 poll included responses gathered mostly over the holiday weekend, before the FBI recommended no criminal charges be filed against her, as reported by Politico and Reuters.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",36.27,
28072,Ryan opposes Trump working with Democrats on healthcare,REAL,REAL,0.578,"Two claims were UNVERIFIABLE and the bias score of 0.15 indicates a neutral tone, with the RoBERTa signal also supporting REAL content.",neutral,0.15,"{""claims"":[""U.S. House of Representatives Speaker Paul Ryan said he does not want President Donald Trump to work with Democrats on new legislation for revamping Obamacare."",""Carrying out reforms with Democrats is 'hardly a conservative thing,' according to an interview excerpt released by Ryan.""]}","{""results"":[{""claim"":""U.S. House of Representatives Speaker Paul Ryan said he does not want President Donald Trump to work with Democrats on new legislation for revamping Obamacare."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through the provided search results.""},{""claim"":""Carrying out reforms with Democrats is 'hardly a conservative thing,' according to an interview excerpt released by Ryan."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through the provided search results.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",29.65,
6815, Ben & Jerry’s Ice Cream Founders Get Arrested At U.S. Capitol,FAKE,REAL,0.527,"Two claims were UNVERIFIABLE and one was neutral in tone, with a bias score of 0.15 indicating sensationalist framing. These signals combined suggest the content is fabricated.",neutral,0.15,"{""claims"":[""Ben & Jerry's Ice Cream co-founders Ben Cohen and Jerry Greenfield were two of the 1200+ arrested in the past week at the U.S. Capitol to protest the influence big money has in politics as part of the Democracy Spring movement.""]}","{""results"":[{""claim"":""Ben & Jerry's Ice Cream co-founders Ben Cohen and Jerry Greenfield were two of the 1200+ arrested in the past week at the U.S. Capitol to protest the influence big money has in politics as part of the Democracy Spring movement."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through Wikipedia or DuckDuckGo searches.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",26.68,
1147," BREAKING: Shooter Targets Congressional Republicans At Baseball Practice, Steve Scalise Shot",FAKE,REAL,0.605,"Two claims were UNVERIFIABLE and one was SUPPORTED, with a bias score of 0.85 indicating sensationalist framing. These signals suggest the content is fabricated.",sensationalist,0.85,"{""claims"":[""House Majority Whip Steve Scalise has been shot"",""Capitol Hill police officers and possibly Congressional aides have been injured""]}","{""results"":[{""claim"":""House Majority Whip Steve Scalise has been shot"",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""Wikipedia does not provide any information about Steve Scalise being shot, and DuckDuckGo search results do not contain relevant web pages.""},{""claim"":""Capitol Hill police officers and possibly Congressional aides have been injured"",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""There have been incidents involving Capitol Hill police officers, where they were involved in arrests or had to respond to protests (Wikipedia). Police say at least one officer was shot and injured during the incident on Wednesday (DuckDuckGo search result).""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""One-sided framing with no counter-argument or expert dissent""]}",31.17,
26206,New York attorney general says will sue over Obamacare repeal,REAL,REAL,0.728,"Two claims were UNVERIFIABLE and one was SUPPORTED by Wikipedia, with a bias score of 0.15 indicating neutral tone. These signals strongly suggest the content is fabricated.",neutral,0.15,"{""claims"":[""New York state Attorney General Eric Schneiderman intends to sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday."",""Schneiderman’s office said it has identified ‘multiple constitutional defects’ with the Republican healthcare bills."",""A group of Democrats led by Schneiderman and California Attorney General Xavier Becerra earlier this year sought to intervene in a pending lawsuit in order to defend subsidies paid to health insurers under Obamacare.""]}","{""results"":[{""claim"":""New York state Attorney General Eric Schneiderman intends to sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""Eric Schneiderman federal healthcare lawsuit - New York Attorney General Eric Schneiderman says he will sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday.""},{""claim"":""Schneiderman’s office said it has identified ‘multiple constitutional defects’ with the Republican healthcare bills."",""verdict"":""UNVERIFIABLE"",""confidence"":0.5,""evidence"":""""},{""claim"":""A group of Democrats led by Schneiderman and California Attorney General Xavier Becerra earlier this year sought to intervene in a pending lawsuit in order to defend subsidies paid to health insurers under Obamacare."",""verdict"":""UNVERIFIABLE"",""confidence"":0.5,""evidence"":""""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",32.77,
43759,Russian military: Syria government troops control 85 percent of Syria - agencies,REAL,REAL,0.877,"Two claims were SUPPORTED by reliable sources, and the RoBERTa model also classified it as REAL with high confidence (100%). The bias score of 0.15 indicates a neutral tone, further supporting the real nature of the content.",neutral,0.15,"{""claims"":[""Russian troops headquarters head Alexander Lapin stated that Syrian government forces have cleared 85 percent of Syria's area from militants."",""Islamic State fighters are still in control of around 27,000 square km of Syria's territory.""]}","{""results"":[{""claim"":""Russian troops headquarters head Alexander Lapin stated that Syrian government forces have cleared 85 percent of Syria's area from militants."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""Alexander Lapin, who is now the head of the Russian military's headquarters in Syria, stated that the Syrian government has cleared 85% of the country from militants.""},{""claim"":""Islamic State fighters are still in control of around 27,000 square km of Syria's territory."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""ISIS militants are still in control of around 27,000 square kilometers (10,500 sq mi) of territory in Syria and Iraq.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",32.38,
696," Trump Put Himself In Deep Sh*t, Personally Drafted Statement Lying About Jr’s Russia Meeting",FAKE,FAKE,0.595,"Two claims were UNVERIFIABLE and one was contradicted by Wikipedia, while the bias score of 0.85 indicates sensationalist framing. These signals strongly suggest fabricated content.",sensationalist,0.85,"{""claims"":[""Donald Trump Jr., Paul Manafort, and Jared Kushner met with a shady Russian lawyer."",""Donald Trump personally drafted a statement claiming they were discussing Russian adoptions."",""Trump's advisers are furious about the bumbling attempt at a cover-up by Team Trump.""]}","{""results"":[{""claim"":""Donald Trump Jr., Paul Manafort, and Jared Kushner met with a shady Russian lawyer."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""Wikipedia search results do not provide clear information about the meeting between Donald Trump Jr., Paul Manafort, and Jared Kushner with a Russian lawyer.""},{""claim"":""Donald Trump personally drafted a statement claiming they were discussing Russian adoptions."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""DuckDuckGo search results do not provide clear information about Donald Trump drafting a statement regarding the discussion of Russian adoptions.""},{""claim"":""Trump's advisers are furious about the bumbling attempt at a cover-up by Team Trump."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""DuckDuckGo search results do not provide clear information about Trump's advisers being furious about the cover-up attempt.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",39.38,
5394," Christie Goes Ballistic On Cruz For ‘Awful, Selfish Speech’",FAKE,REAL,0.555,"Two claims were UNVERIFIABLE and one was SUPPORTED by Wikipedia, with a bias score of 0.85 indicating sensationalist framing. These signals strongly indicate fabricated content.",sensationalist,0.85,"{""claims"":[""Chris Christie declared Ted Cruz's speech at the Republican National Convention to be an 'awful, selfish speech'."",""Ted Cruz refused to endorse Donald Trump during his speech at the Republican National Convention."",""Jeb Bush, Carly Fiorina, and John Kasich have also refused to back Donald Trump.""]}","{""results"":[{""claim"":""Chris Christie declared Ted Cruz's speech at the Republican National Convention to be an 'awful, selfish speech'."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Ted Cruz refused to endorse Donald Trump during his speech at the Republican National Convention."",""verdict"":""SUPPORTED"",""confidence"":1.0,""evidence"":""On July 18, 2016, during the Republican National Convention in Cleveland, Ohio, U.S. Senator Ted Cruz delivered a speech where he did not endorse Donald Trump for president.""},{""claim"":""Jeb Bush, Carly Fiorina, and John Kasich have also refused to back Donald Trump."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",33.1,
