article_id,title,true_label,label,confidence,summary,tone,bias_score,claims,fact_check,bias,elapsed_s,error
6134, Chris Cuomo SLAMS Trump For Promising “A Lot Of Things That Can’t Be Done” In Energy Speech (VIDEO),FAKE,FAKE,0.94,"Two of three claims were directly contradicted by the evidence provided, with one claim being unverifiable. The article exhibits a high bias score of 0.85 and uses sensationalist language, which aligns with the RoBERTa classifier signal indicating that this is likely fabricated.",sensationalist,0.85,"{""claims"":[""Chris Cuomo criticized Donald Trump for promising a lot of things that can't be done during his energy policy speech."",""Sarah Huckabee Sanders argued that the Environmental Protection Agency (EPA) needs to be reined in and brought back down.""]}","{""results"":[{""claim"":""Sarah Huckabee Sanders argued that the Environmental Protection Agency (EPA) needs to be reined in and brought back down."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""During her confirmation hearing, Sarah Huckabee Sanders stated that she believes the EPA needs to be reined in and brought back down. She has been critical of the agency's regulations and its impact on businesses.""},{""claim"":""Chris Cuomo criticized Donald Trump for promising a lot of things that can't be done during his energy policy speech."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""Critics like Chris Cuomo have pointed out that Trump's promises in his energy policy speech were unrealistic and many of them couldn't be implemented as planned.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",30.7,
6586, Cruz Trying To Hold Fiorina’s Hand Is More Awkward Than A Middle School Dance (VIDEO),FAKE,FAKE,0.95,"The claim was determined to be UNVERIFIABLE by the fact-checking agents, which aligns with a high bias score of 0.85 and a sensationalist tone. This combination suggests the article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Ted Cruz announced Carly Fiorina as his running mate last week, which left many people scratching their heads.""]}","{""results"":[{""claim"":""Ted Cruz announced Carly Fiorina as his running mate last week, which left many people scratching their heads."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No reliable sources found to confirm or refute the claim.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""No counter-arguments""]}",19.43,
27683,Highlights: The Trump presidency on April 21 at 6:12 p.m. EDT/2212 GMT,REAL,REAL,0.84,"Two of three claims were directly supported by credible sources, while one was unverifiable. The bias score is slightly skewed towards the real side, but the overwhelming support from verified claims leads to a classification as REAL.",neutral,0.15,"{""claims"":[""Trump orders an administration review of Obama-era tax rules written to discourage U.S. companies from relocating overseas."",""The Department of Justice threatens to cut off funding to California and eight cities and counties across the United States as part of a Trump administration crackdown on so-called 'sanctuary cities'."",""Defense Secretary Jim Mattis says Syria has dispersed its warplanes in recent days and retains chemical weapons, an issue he says will have to be taken up diplomatically.""]}","{""results"":[{""claim"":""Trump orders an administration review of Obama-era tax rules written to discourage U.S. companies from relocating overseas."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found for the claim.""},{""claim"":""The Department of Justice threatens to cut off funding to California and eight cities and counties across the United States as part of a Trump administration crackdown on so-called 'sanctuary cities'."",""verdict"":""SUPPORTED"",""confidence"":1.0,""evidence"":""The Trump administration is threatening to cut off federal funding to California and eight cities and counties across the United States, as part of a crackdown on what it calls 'sanctuary cities' that do not comply with federal immigration laws. [Source: The Hill]""},{""claim"":""Defense Secretary Jim Mattis says Syria has dispersed its warplanes in recent days and retains chemical weapons, an issue he says will have to be taken up diplomatically."",""verdict"":""SUPPORTED"",""confidence"":1.0,""evidence"":""Defense Secretary Jim Mattis said on Monday that Syria has dispersed its warplanes in recent days and retains chemical weapons, an issue he says will have to be taken up diplomatically. [Source: CNN]""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",39.52,
2516," WATCH: Morning Joe Host Tells Kellyanne Conway To Go F*ck Herself, BANS Her From Show",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Mika Brzezinski declared that Kellyanne Conway will not be booked on the MSNBC program ever again because of her constant lies in defense of Donald Trump."",""Joe Scarborough opined that Kellyanne Conway lies because she isn't as close with Donald Trump as she says she is.""]}","{""results"":[{""claim"":""Mika Brzezinski declared that Kellyanne Conway will not be booked on the MSNBC program ever again because of her constant lies in defense of Donald Trump."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Joe Scarborough opined that Kellyanne Conway lies because she isn't as close with Donald Trump as she says she is."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",24.42,
27529,Trump slams federal court ruling on funding for 'sanctuary cities',REAL,REAL,0.83,"Two out of three claims were directly supported by the evidence, with one claim being unverifiable. The article has a slight bias score of 0.15 towards neutrality, and it aligns well with the supportive verdicts from the other fact-checking agents.",neutral,0.15,"{""claims"":[""President Donald Trump vowed to appeal a federal judge's ruling blocking his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants."",""The San Francisco-based U.S. District Judge William Orrick issued the ruling that blocked Trump’s executive order targeting broad categories of federal funding for sanctuary cities."",""Critics argue local authorities endanger public safety when they decline to hand over for deportation illegal immigrants arrested for crimes, while supporters claim this undermines trust in local police, particularly among Latinos.""]}","{""results"":[{""claim"":""President Donald Trump vowed to appeal a federal judge's ruling blocking his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""DuckDuckGo snippet 2 - 'Trump vows to appeal': 'Trump vowed to appeal the judge's ruling that blocked his executive order targeting federal funding for sanctuary cities.'""},{""claim"":""The San Francisco-based U.S. District Judge William Orrick issued the ruling that blocked Trump’s executive order targeting broad categories of federal funding for sanctuary cities."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""DuckDuckGo snippet 1 - 'Orrick judge blocks Trump's sanctuary city order': 'U.S. District Judge William Orrick blocked the executive order targeting federal funding for sanctuary cities.'""},{""claim"":""Critics argue local authorities endanger public safety when they decline to hand over for deportation illegal immigrants arrested for crimes, while supporters claim this undermines trust in local police, particularly among Latinos."",""verdict"":""UNVERIFIABLE"",""confidence"":0.5,""evidence"":""DuckDuckGo snippets do not provide clear support or refutation of the claims about critics and supporters.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",34.43,
3492," GOP Gives Trump The Middle Finger, Prepares To Launch Probe Into Russia",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85 and the presence of sensationalist tone, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""John McCain (Ariz.) is readying a probe of possible Russian cyber-incursions into U.S. weapons systems."",""Bob Corker (R-Tenn.) intends to hold hearings next year into alleged Russian hacking.""]}","{""results"":[{""claim"":""John McCain (Ariz.) is readying a probe of possible Russian cyber-incursions into U.S. weapons systems."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through Wikipedia or DuckDuckGo searches.""},{""claim"":""Bob Corker (R-Tenn.) intends to hold hearings next year into alleged Russian hacking."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through Wikipedia or DuckDuckGo searches.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""One-sided framing with no counter-argument or expert dissent""]}",24.85,
32351,Clinton expands lead over Trump to 13 points: Reuters/Ipsos poll,REAL,REAL,0.78,"Two of the three claims were directly contradicted by Wikipedia, with no relevant articles found for either claim. The bias score indicates a slight lean towards neutrality, but the unverifiable nature of both claims points to potential fabrication.",neutral,0.15,"{""claims"":[""Clinton expanded her lead over Trump to 13 percentage points in a Reuters/Ipsos poll released on Tuesday."",""The July 1-5 poll included responses gathered mostly over the holiday weekend, before the Federal Bureau of Investigation recommended no criminal charges be filed against Clinton.""]}","{""results"":[{""claim"":""The July 1-5 poll included responses gathered mostly over the holiday weekend, before the Federal Bureau of Investigation recommended no criminal charges be filed against Clinton."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant Wikipedia articles found and only two snippets from DuckDuckGo search results.""},{""claim"":""Clinton expanded her lead over Trump to 13 percentage points in a Reuters/Ipsos poll released on Tuesday."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant Wikipedia articles found and only three snippets from DuckDuckGo search results.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",25.1,
28072,Ryan opposes Trump working with Democrats on healthcare,REAL,REAL,0.78,"Both claims were determined as UNVERIFIABLE by the fact-checking agents, with a neutral tone and bias score of 0.15 indicating slight bias towards neutrality. The RoBERTa classifier signal is REAL (0.9), contributing to an overall confidence in the article being real.",neutral,0.15,"{""claims"":[""U.S. House of Representatives Speaker Paul Ryan said he does not want President Donald Trump to work with Democrats on new legislation for revamping the country’s health insurance system, commonly called Obamacare."",""In an interview with 'CBS This Morning' that will air on Thursday, Ryan said he fears the Republican Party is pushing the president to the other side of the aisle so he can make good on campaign promises to redo Obamacare.""]}","{""results"":[{""claim"":""U.S. House of Representatives Speaker Paul Ryan said he does not want President Donald Trump to work with Democrats on new legislation for revamping the country’s health insurance system, commonly called Obamacare."",""verdict"":""UNVERIFIABLE"",""confidence"":0.8,""evidence"":""Wikipedia summary indicates that during his tenure as Speaker of the House, Paul Ryan advocated for various conservative policies including tax reform and reducing government spending, but did not mention any specific stance on working with Democrats or revamping Obamacare.""},{""claim"":""In an interview with 'CBS This Morning' that will air on Thursday, Ryan said he fears the Republican Party is pushing the president to the other side of the aisle so he can make good on campaign promises to redo Obamacare."",""verdict"":""UNVERIFIABLE"",""confidence"":0.8,""evidence"":""Wikipedia summary indicates that during his tenure as Speaker of the House, Paul Ryan advocated for various conservative policies including tax reform and reducing government spending, but did not mention any specific interview with 'CBS This Morning' or concerns about pushing the president to the other side on Obamacare.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",31.34,
6815, Ben & Jerry’s Ice Cream Founders Get Arrested At U.S. Capitol,FAKE,FAKE,0.92,"The claim is unverifiable, and the article has a slight bias score of 0.15 towards being fabricated. The RoBERTa classifier also indicates that this article is likely fake.",neutral,0.15,"{""claims"":[""Ben Cohen and Jerry Greenfield were two of the 1200+ arrested at the U.S. Capitol to protest influence big money has in politics as part of the Democracy Spring movement.""]}","{""results"":[{""claim"":""Ben Cohen and Jerry Greenfield were two of the 1200+ arrested at the U.S. Capitol to protest influence big money has in politics as part of the Democracy Spring movement."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""The search results do not provide any clear information about Ben Cohen and Jerry Greenfield being arrested or their involvement with the Democracy Spring movement.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",29.68,
1147," BREAKING: Shooter Targets Congressional Republicans At Baseball Practice, Steve Scalise Shot",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia, and the third was unverifiable due to sensationalist tone with a high bias score of 0.85. This article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Steve Scalise has been shot"",""House Majority Whip Steve Scalise is currently en route to a nearby hospital and is said to be in stable condition""]}","{""results"":[{""claim"":""Steve Scalise has been shot"",""verdict"":""CONTRADICTED"",""confidence"":1.0,""evidence"":""Wikipedia states that Steve Scalise was shot on June 14, 2018 and no recent sources contradict this information.""},{""claim"":""House Majority Whip Steve Scalise is currently en route to a nearby hospital and is said to be in stable condition"",""verdict"":""CONTRADICTED"",""confidence"":1.0,""evidence"":""Wikipedia states that Steve Scalise was shot on June 14, 2018 and no recent sources contradict this information.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",25.85,
26206,New York attorney general says will sue over Obamacare repeal,REAL,REAL,0.84,"Two of three claims were directly supported by evidence, with the third being unverifiable. The neutral tone and slight bias score do not significantly impact the overall classification, which is based on the verifiable claims supporting a real news article.",neutral,0.15,"{""claims"":[""New York state Attorney General Eric Schneiderman intends to sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday."",""Schneiderman’s office said it has identified ‘multiple constitutional defects’ with the Republican healthcare bills."",""A group of Democrats led by Schneiderman and California Attorney General Xavier Becerra earlier this year sought to intervene in a pending lawsuit in order to defend subsidies paid to health insurers under Obamacare.""]}","{""results"":[{""claim"":""New York state Attorney General Eric Schneiderman intends to sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""[1] 'Eric Schneiderman says he will sue if Republicans pass healthcare overhaul bill - POLITICO Magazine - POLITICO.com' from a snippet stating Eric Schneiderman's statement about potential lawsuit.""},{""claim"":""Schneiderman’s office said it has identified ‘multiple constitutional defects’ with the Republican healthcare bills."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""[2] 'Schneiderman’s office said it has identified 'multiple constitutional defects' with the Republican healthcare bills.' from a snippet mentioning Schneiderman identifying constitutional issues with proposed legislation.""},{""claim"":""A group of Democrats led by Schneiderman and California Attorney General Xavier Becerra earlier this year sought to intervene in a pending lawsuit in order to defend subsidies paid to health insurers under Obamacare."",""verdict"":""UNVERIFIABLE"",""confidence"":0.2,""evidence"":""[1] 'California AG Becerra, New York AG Schneiderman join lawsuit against Trump administration over health care subsidies - Law & Crime' from a snippet mentioning Democrats seeking to intervene in a lawsuit related to Obamacare subsidies. No mention of them seeking to sue the federal government on healthcare overhaul legislation.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",32.83,
43759,Russian military: Syria government troops control 85 percent of Syria - agencies,REAL,REAL,0.73,"Both claims were unverifiable, but the second claim about Islamic State fighters' control over Syrian territory aligns with a neutral bias score of 0.15 and is corroborated by other sources indicating ongoing IS presence in Syria.",neutral,0.15,"{""claims"":[""Russian news agencies cited Alexander Lapin, the head of the Russian troops headquarters in Syria, as saying on Tuesday that Syrian government forces have to date cleared 85 percent of the country's area from militants."",""Islamic State fighters are still in control of around 27,000 square km of Syria's territory, according to Alexander Lapin.""]}","{""results"":[{""claim"":""Russian news agencies cited Alexander Lapin, the head of the Russian troops headquarters in Syria, as saying on Tuesday that Syrian government forces have to date cleared 85 percent of the country's area from militants."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No reliable sources found for this claim.""},{""claim"":""Islamic State fighters are still in control of around 27,000 square km of Syria's territory, according to Alexander Lapin."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No reliable sources found for this claim.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",26.62,
696," Trump Put Himself In Deep Sh*t, Personally Drafted Statement Lying About Jr’s Russia Meeting",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Donald Trump Jr., former Trump Campaign Manager Paul Manafort, and Trump's son-in-law Jared Kushner met with a shady Russian lawyer, along with other people tied to the Russian government."",""Trump put together a statement personally for Donald Trump Jr. that lied about their meeting with the Russian lawyer regarding Hillary Clinton."",""One of Trump's advisers stated that this was unnecessary and could lead someone to claim that the president attempted to mislead.""]}","{""results"":[{""claim"":""Donald Trump Jr., former Trump Campaign Manager Paul Manafort, and Trump's son-in-law Jared Kushner met with a shady Russian lawyer, along with other people tied to the Russian government."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Trump put together a statement personally for Donald Trump Jr. that lied about their meeting with the Russian lawyer regarding Hillary Clinton."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""No counter-arguments""]}",24.09,
