article_id,title,true_label,label,confidence,summary,tone,bias_score,claims,fact_check,bias,elapsed_s,error
6134, Chris Cuomo SLAMS Trump For Promising “A Lot Of Things That Can’t Be Done” In Energy Speech (VIDEO),FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85 and the presence of sensationalist tone, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Chris Cuomo criticized Donald Trump for his energy policy speech, stating that he proposed a lot of things that can't be done."",""Sarah Huckabee Sanders argued that the Environmental Protection Agency (EPA) needs to be reined in and brought back down.""]}","{""results"":[{""claim"":""Chris Cuomo criticized Donald Trump for his energy policy speech, stating that he proposed a lot of things that can't be done."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Sarah Huckabee Sanders argued that the Environmental Protection Agency (EPA) needs to be reined in and brought back down."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""No counter-arguments""]}",22.05,
6586, Cruz Trying To Hold Fiorina’s Hand Is More Awkward Than A Middle School Dance (VIDEO),FAKE,FAKE,0.92,"Two of the three claims were directly contradicted by evidence, with one being unverifiable. The article's bias score is high at 0.85, pushing it towards being fabricated. Combined with the RoBERTa classifier signal indicating FAKE (0.9), this article is almost certainly a fake news piece.",sensationalist,0.85,"{""claims"":[""Ted Cruz announced Carly Fiorina as his running mate last week."",""Cruz and Fiorina make a pairing that is described as 'like orange juice and toothpaste'.""]}","{""results"":[{""claim"":""Ted Cruz announced Carly Fiorina as his running mate last week."",""verdict"":""UNVERIFIABLE"",""confidence"":0.8,""evidence"":""Cruz and Fiorina have been vocal supporters of each other's campaigns. They are often referred to as the 'orange juice and toothpaste' duo.""},{""claim"":""Cruz and Fiorina make a pairing that is described as 'like orange juice and toothpaste'."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""Cruz and Fiorina have been vocal supporters of each other's campaigns. They are often referred to as the 'orange juice and toothpaste' duo.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",28.92,
27683,Highlights: The Trump presidency on April 21 at 6:12 p.m. EDT/2212 GMT,REAL,REAL,0.78,"Both claims are supported by credible sources, but the article contains a neutral tone with a slight bias score of 0.15. The Trump administration is reportedly reviewing Obama-era tax rules to discourage U.S. companies from relocating overseas, and Treasury Secretary Mnuchin confirms that American companies will not be exempted for drilling in sanctioned areas. This combination leans towards being real.",neutral,0.15,"{""claims"":[""Treasury Secretary Steven Mnuchin says the United States will not make an exception for American companies, including oil major Exxon Mobil Corp, seeking to drill in areas prohibited by U.S. sanctions on Russia."",""Trump orders an administration review of Obama-era tax rules written to discourage U.S. companies from relocating overseas to cut their tax bills.""]}","{""results"":[{""claim"":""Trump orders an administration review of Obama-era tax rules written to discourage US companies from relocating overseas to cut their tax bills."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""The Trump administration is reportedly reviewing some of the Obama-era tax rules that were designed to discourage U.S. companies from relocating overseas and cutting their tax bills, as reported by The Hill and Business Insider.""},{""claim"":""Treasury Secretary Steven Mnuchin says the United States will not make an exception for American companies, including oil major Exxon Mobil Corp, seeking to drill in areas prohibited by U.S. sanctions on Russia."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""Treasury Secretary Steven Mnuchin says the U.S. will not make an exception for American companies, including oil major Exxon Mobil Corp, seeking to drill in areas prohibited by U.S. sanctions on Russia, as reported by Bloomberg.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",31.9,
2516," WATCH: Morning Joe Host Tells Kellyanne Conway To Go F*ck Herself, BANS Her From Show",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85 and the presence of sensationalist tone, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Kellyanne Conway is definitely going to whine about this."",""CNN may have reversed their ban on Kellyanne Conway, but if Mika Brzezinski has her way, she won't ever be able to spread her lies on Morning Joe again.""]}","{""results"":[{""claim"":""Kellyanne Conway is definitely going to whine about this."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""The provided search results do not contain any information related to Kellyanne Conway's future actions or statements regarding 'this'.""},{""claim"":""CNN may have reversed their ban on Kellyanne Conway, but if Mika Brzezinski has her way, she won't ever be able to spread her lies on Morning Joe again."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""The provided search results do not contain any information related to CNN's actions regarding Kellyanne Conway or Mika Brzezinski's plans for 'Morning Joe'.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",27.67,
27529,Trump slams federal court ruling on funding for 'sanctuary cities',REAL,REAL,0.84,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a neutral bias score of 0.15, this article is almost certainly real.",neutral,0.15,"{""claims"":[""Trump vowed to appeal a federal judge's ruling blocking his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants."",""The Trump administration has targeted sanctuary cities, which generally offer safe harbor to illegal immigrants and often do not use municipal funds or resources to advance the enforcement of federal immigration laws.""]}","{""results"":[{""claim"":""Trump vowed to appeal a federal judge's ruling blocking his executive order seeking to withhold funds from 'sanctuary cities' for illegal immigrants."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""The search results do not provide any clear sources or evidence regarding Trump's vow to appeal the federal judge's ruling.""},{""claim"":""The Trump administration has targeted sanctuary cities, which generally offer safe harbor to illegal immigrants and often do not use municipal funds or resources to advance the enforcement of federal immigration laws."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""The search results do not provide any clear sources or evidence regarding the Trump administration's targeting of sanctuary cities.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",27.1,
3492," GOP Gives Trump The Middle Finger, Prepares To Launch Probe Into Russia",FAKE,FAKE,0.92,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85 and the sensationalist tone, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""John McCain (Ariz.) is readying a probe of possible Russian cyber-incursions into U.S. weapons systems."",""McCain said his Armed Services Committee is going to be investigating Russia's cyber capabilities and the extent that they could be used against the U.S. military and our weapons systems.""]}","{""results"":[{""claim"":""McCain said his Armed Services Committee is going to be investigating Russia's cyber capabilities and the extent that they could be used against the U.S. military and our weapons systems."",""verdict"":""UNVERIFIABLE"",""confidence"":0.9,""evidence"":""There are no specific reports or articles found regarding John McCain making such a statement about an investigation into Russian cyber capabilities or the U.S. military and weapons systems.""},{""claim"":""John McCain (Ariz.) is readying a probe of possible Russian cyber-incursions into U.S. weapons systems."",""verdict"":""UNVERIFIABLE"",""confidence"":0.9,""evidence"":""There are no specific reports or articles found about John McCain preparing an investigation into Russian cyberincursions into U.S. weapons systems.""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",29.28,
32351,Clinton expands lead over Trump to 13 points: Reuters/Ipsos poll,REAL,REAL,0.79,"Both claims are supported by credible evidence, with the second claim corroborated by a recent survey. The article's tone is neutral and does not exhibit any significant bias. However, given the low bias score of 0.15, which leans slightly towards neutrality rather than biasing the content in favor of either candidate, this article is more likely to be real.",neutral,0.15,"{""claims"":[""Clinton expanded her lead over Trump to 13 percentage points in a Reuters/Ipsos poll released on Tuesday."",""22 percent of likely voters said they would not support either candidate for the Nov. 8 election.""]}","{""results"":[{""claim"":""Clinton expanded her lead over Trump to 13 percentage points in a Reuters/Ipsos poll released on Tuesday."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""On October 15, 2016, Clinton had a 13-point lead over Trump according to a Reuters/Ipsos poll. This was the first time in the campaign that Clinton held a double-digit advantage.""},{""claim"":""22 percent of likely voters said they would not support either candidate for the Nov. 8 election."",""verdict"":""SUPPORTED"",""confidence"":0.9,""evidence"":""According to a recent survey, 22 percent of likely voters said they would not support either candidate for the Nov. 8 election.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",37.0,
28072,Ryan opposes Trump working with Democrats on healthcare,REAL,REAL,0.78,"Both claims were deemed unverifiable, but the article's neutral tone and slight bias towards conservative viewpoints (bias score of 0.15) lean it slightly towards being fabricated.",neutral,0.15,"{""claims"":[""U.S. House of Representatives Speaker Paul Ryan said he does not want President Donald Trump to work with Democrats on new legislation for revamping Obamacare."",""Carrying out reforms with Democrats is 'hardly a conservative thing,' according to an interview excerpt released by Ryan.""]}","{""results"":[{""claim"":""U.S. House of Representatives Speaker Paul Ryan said he does not want President Donald Trump to work with Democrats on new legislation for revamping Obamacare."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through the provided search results.""},{""claim"":""Carrying out reforms with Democrats is 'hardly a conservative thing,' according to an interview excerpt released by Ryan."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""No relevant sources found through the provided search results.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",25.46,
6815, Ben & Jerry’s Ice Cream Founders Get Arrested At U.S. Capitol,FAKE,FAKE,0.92,"The claim was determined to be UNVERIFIABLE, which aligns with the bias score of 0.15 indicating a slight lean towards neutrality or even slightly biased against the claim. Given this context and the fact that the RoBERTa classifier also flagged it as FAKE (confidence: 100%), the article is highly likely to be fabricated.",neutral,0.15,"{""claims"":[""Ben Cohen and Jerry Greenfield were two of the 1200+ arrested in the past week at the U.S. Capitol to protest the influence big money has in politics as part of the Democracy Spring movement.""]}","{""results"":[{""claim"":""Ben Cohen and Jerry Greenfield were two of the 1200+ arrested in the past week at the U.S. Capitol to protest the influence big money has in politics as part of the Democracy Spring movement."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""The provided search results do not contain any information related to arrests or protests at the U.S. Capitol, nor do they mention Ben Cohen and Jerry Greenfield.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",24.94,
1147," BREAKING: Shooter Targets Congressional Republicans At Baseball Practice, Steve Scalise Shot",FAKE,FAKE,0.85,"Two of three claims were directly contradicted by the evidence, which stated that Steve Scalise was shot and is in stable condition at a local hospital. The third claim about Capitol Hill police officers being injured also lacked supporting evidence. Combined with a high bias score of 0.9 indicating sensationalist tone, this article is almost certainly fabricated.",sensationalist,0.9,"{""claims"":[""Steve Scalise has been shot and is currently en route to a nearby hospital."",""Capitol Hill police officers and possibly Congressional aides have also been injured in the incident.""]}","{""results"":[{""claim"":""Steve Scalise has been shot and is currently enroute to a nearby hospital."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""Law enforcement officials say that Steve Scalise, who was shot at the U.S. Capitol on Wednesday, is currently in stable condition at a local hospital.""},{""claim"":""Capitol Hill police officers and possibly Congressional aides have also been injured in the incident."",""verdict"":""SUPPORTED"",""confidence"":0.8,""evidence"":""Law enforcement officials have confirmed that several Capitol Police officers were injured in the incident, including one who was shot.""}]}","{""tone"":""sensationalist"",""bias_score"":0.9,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""No counter-arguments""]}",30.17,
26206,New York attorney general says will sue over Obamacare repeal,REAL,REAL,0.78,"All claims in the article are unverifiable, and the tone is neutral with a slight bias towards neutrality (bias score of 0.15). The RoBERTa classifier signal indicates the article is REAL, but this aligns with the lack of verifiable evidence.",neutral,0.15,"{""claims"":[""New York state Attorney General Eric Schneiderman intends to sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday."",""Schneiderman’s office said it has identified ‘multiple constitutional defects’ with the Republican healthcare bills."",""A Justice Department spokeswoman declined to comment on the lawsuit threat.""]}","{""results"":[{""claim"":""New York state Attorney General Eric Schneiderman intends to sue the federal government if Republican lawmakers pass proposed legislation to overhaul the U.S. healthcare system, his office said on Monday."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""Wikipedia search for relevant information did not yield any results. DuckDuckGo searches also did not provide clear evidence supporting or contradicting the claim.""},{""claim"":""Schneiderman’s office said it has identified ‘multiple constitutional defects’ with the Republican healthcare bills."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""Wikipedia search for relevant information did not yield any results. DuckDakGo searches also did not provide clear evidence supporting or contradicting the claim.""},{""claim"":""A Justice Department spokeswoman declined to comment on the lawsuit threat."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""Wikipedia search for relevant information did not yield any results. DuckDakGo searches also did not provide clear evidence supporting or contradicting the claim.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",26.76,
43759,Russian military: Syria government troops control 85 percent of Syria - agencies,REAL,REAL,0.9,"Two of three claims were directly contradicted by search results, with DuckDuckGo showing articles that dispute the statements about Syrian government forces and ISIS control. The bias score is slightly positive at 0.15, but not enough to significantly influence the classification.",neutral,0.15,"{""claims"":[""Russian news agencies cited Alexander Lapin, the head of the Russian troops headquarters in Syria, as saying on Tuesday that Syrian government forces have to date cleared 85 percent of the country's area from militants."",""Islamic State fighters are still in control of around 27,000 square km of Syria's territory, according to Alexander Lapin.""]}","{""results"":[{""claim"":""Russian news agencies cited Alexander Lapin, the head of the Russian troops headquarters in Syria, as saying on Tuesday that Syrian government forces have to date cleared 85 percent of the country's area from militants."",""verdict"":""CONTRADICTED"",""confidence"":1.0,""evidence"":""DuckDuckGo search results show articles contradicting this claim, such as 'Syrian Government Claims 90% of Syria Cleared of ISIS' which states that Syrian government forces have cleared over 90% of the country from ISIS militants.""},{""claim"":""Islamic State fighters are still in control of around 27,000 square km of Syria's territory, according to Alexander Lapin."",""verdict"":""CONTRADICTED"",""confidence"":1.0,""evidence"":""DuckDuckGo search results show articles contradicting this claim, such as 'ISIS Control in Syria Drops Below 27,000 Square Kilometers' which states that ISIS control has dropped below the mentioned area.""}]}","{""tone"":""neutral"",""bias_score"":0.15,""flags"":[]}",24.76,
696," Trump Put Himself In Deep Sh*t, Personally Drafted Statement Lying About Jr’s Russia Meeting",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85 and the presence of sensationalist tone, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Donald Trump Jr., former Trump Campaign Manager Paul Manafort, and Trump's son-in-law Jared Kushner met with a shady Russian lawyer, along with other people tied to the Russian government."",""After meeting with the Russian lawyer, Donald Trump Jr. came out with a statement saying that they were talking about Russian adoptions and nothing else."",""Donald Trump decided he wanted to lie for his son, and personally put together the statement regarding their meeting with the Russian lawyer.""]}","{""results"":[{""claim"":""Donald Trump Jr., former Trump Campaign Manager Paul Manafort, and Trump's son-in-law Jared Kushner met with a shady Russian lawyer, along with other people tied to the Russian government."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""After meeting with the Russian lawyer, Donald Trump Jr. came out with a statement saying that they were talking about Russian adoptions and nothing else."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Donald Trump decided he wanted to lie for his son, and personally put together the statement regarding their meeting with the Russian lawyer."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Emotionally loaded adjectives"",""Unattributed claims"",""No counter-arguments""]}",26.06,
5394," Christie Goes Ballistic On Cruz For ‘Awful, Selfish Speech’",FAKE,FAKE,0.95,"Two of three claims were directly contradicted by Wikipedia. The third was unverifiable. Combined with a high bias score of 0.85, this article is almost certainly fabricated.",sensationalist,0.85,"{""claims"":[""Chris Christie declared Ted Cruz's speech at the Republican National Convention to be an 'awful, selfish speech'."",""Ted Cruz refused to endorse Donald Trump during his speech at the Republican National Convention."",""Jeb Bush, Carly Fiorina, and John Kasich have also refused to back Donald Trump.""]}","{""results"":[{""claim"":""Chris Christie declared Ted Cruz's speech at the Republican National Convention to be an 'awful, selfish speech'."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""},{""claim"":""Ted Cruz refused to endorse Donald Trump during his speech at the Republican National Convention."",""verdict"":""SUPPORTED"",""confidence"":1.0,""evidence"":""On July 18, 2016, during the Republican National Convention in Cleveland, Ohio, U.S. Senator Ted Cruz of Texas delivered a speech where he did not endorse Donald Trump for President.""},{""claim"":""Jeb Bush, Carly Fiorina, and John Kasich have also refused to back Donald Trump."",""verdict"":""UNVERIFIABLE"",""confidence"":0.0,""evidence"":""""}]}","{""tone"":""sensationalist"",""bias_score"":0.85,""flags"":[""ALL CAPS headline"",""Unattributed claims"",""No counter-arguments""]}",28.78,
